book_id	ISBN	title	Category	Author	Publisher	Publication_date
9788962605181001	9788962605181	우리는 어떻게 바뀌고 있는가	natural science	Brockman, John	한국물가정보	2013
9788962623222001	9788962623222	가짜뉴스의 고고학	language	최은창	동아시아	2020
9788963050256001	9788963050256	(엑셀 좀하는 직장인에게 권하는) 엑셀2007 함수의 기술	etc	최준선	멘토르	2009
9788963050256002	9788963050256	(엑셀 좀하는 직장인에게 권하는) 엑셀2007 함수의 기술	technological science	최준선	멘토르	2009
9788963572185001	9788963572185	원천으로 가는 길	social science	안재원	논형	2019
9788964060810001	9788964060810	모크 다큐멘터리	history	Roscoe, Jane	커뮤니케이션북스	2010
9788964452332001	9788964452332	인문정신이란 무엇인가	literature	김월회	길	2021
9788965400103001	9788965400103	임베디드 시스템을 위한 C 프로그래밍 기법	social science	삼포원	프리렉	2011
9788965400837001	9788965400837	데이터 과학자	technological science	Voulgaris, Zacharias	프리렉	2014
9788965401353001	9788965401353	웹 해킹 입문	etc	이상한	프리렉	2016
9788965402602001	9788965402602	스프링 부트와 AWS로 혼자 구현하는 웹 서비스	technological science	이동욱	프리렉	2019
9788966181124001	9788966181124	PC 조립 하드웨어 무작정 따라하기	social science	이순원	길벗	2011
9788966187201001	9788966187201	인공지능(AI)을 이용한 빅데이터 처리 입문	natural science	소고지굉	길벗	2014
9788966189991001	9788966189991	해커 플레이북	literature	Kim, Peter	길벗	2015
9788966260157001	9788966260157	JavaScript Patterns	technological science	Stefaonv, Stouan	인사이트	2011
9788966260744001	9788966260744	프로 Git	literature	Chacon, Scott	인사이트	2013
9788966260850001	9788966260850	이펙티브 자바스크립트	Philosophy	Herman, David	인사이트	2013
9788966261178001	9788966261178	탐험적 테스팅	art	Hendrickson, Elisabeth	인사이트	2014
9788966261321001	9788966261321	맨먼스 미신	social science	Brooks, Frederick P	인사이트	2015
9788966261673001	9788966261673	프로그래밍 루비	natural science	Thomas, Dave	인사이트	2015
9788966261673002	9788966261673	프로그래밍 루비	art	Thomas, Dave	인사이트	2015
9788966262076001	9788966262076	Cocoa internals	history	김정	인사이트	2017
9788966262533001	9788966262533	웹 앱 API 개발을 위한 GraphQL	history	Porcello, Eve	인사이트	2019
9788966374120001	9788966374120	(공지영에서 최재천까지) 책은 사람을 만들고 사람은 책을 만든다	etc	박성천	미다스북스	2015
9788968481123001	9788968481123	키노트 6.x 프레젠테이션	religion	윤춘근	한빛미디어	2014
9788968481222001	9788968481222	자바스크립트 자료구조와 알고리즘	religion	McMillan, Michael	한빛미디어	2014
9788968481307001	9788968481307	멀티 디바이스 UX 디자인	history	Levin, Michal	한빛미디어	2014
9788968481888001	9788968481888	(프로젝트로 배우는) 라즈베리 파이	language	Norris, Donald	한빛미디어	2015
9788968482113001	9788968482113	(비즈니스 활용 사례로 배우는) 데이터 분석 : R	etc	주권륭치	한빛미디어	2015
9788968482281002	9788968482281	(팟캐스트) 나는 프로그래머다	religion	임백준	한빛미디어	2015-2016
9788968482311001	9788968482311	SQL 첫걸음	language	조정순	한빛미디어	2015
9788968482687001	9788968482687	디스커버리 Go 언어	digital	염재현	한빛미디어	2016
9788968483547001	9788968483547	(그림으로 개념을 이해하는) 알고리즘	technological science	Bhargava, Aditya Y	한빛미디어	2017
9788968488320001	9788968488320	네트워크 보안 시스템 구축과 보안 관제	technological science	장상근	한빛미디어	2016
9788968488672001	9788968488672	인프라 엔지니어링 첫걸음	digital	사미영작	한빛미디어	2017
9788968504044001	9788968504044	(운동선수를 위한) 인문학	natural science	이철원	연세대학교 대학출판문화원	2020
9788970506616001	9788970506616	(누구나 쉽게 즐기는) C언어 콘서트	digital	천인국	생능	2010
9788970507026001	9788970507026	(엑셀의 기능을 제대로 알고 활용하는) 엑셀 2010 달인만들기	etc	신수복	생능	2011
9788970507026002	9788970507026	(엑셀의 기능을 제대로 알고 활용하는) 엑셀 2010 달인만들기	social science	신수복	생능	2011
9788970507200001	9788970507200	엑셀과 파워포인트 2010 달인만들기	technological science	신수복	생능	2012
9788970507200002	9788970507200	엑셀과 파워포인트 2010 달인만들기	art	신수복	생능	2012
9788970507200003	9788970507200	엑셀과 파워포인트 2010 달인만들기	digital	신수복	생능	2012
9788970509532001	9788970509532	실용적 컴퓨팅 사고와 소프트웨어	etc	김원	생능	2018
9788970593968001	9788970593968	인디자인, 편집디자인	literature	이기섭	안그라픽스	2009
9788970740836001	9788970740836	(개발자를 위한 Oracle & Microsoft) SQL 프로젝트 실무	language	이공명	구민사	2003
9788970845241001	9788970845241	값비싼 잡동사니는 어떻게 박물관이 됐을까?	etc	이지희	예경	2014
9788970857947001	9788970857947	Playing with C	technological science	우균	교보문고	2007
9788971140574001	9788971140574	(C-언어로 배우는)8051 기초 & 응용	social science	차영배	다다미디어	2004
9788971140574002	9788971140574	(C-언어로 배우는)8051 기초 & 응용	language	차영배	다다미디어	2004
9788971140574003	9788971140574	(C-언어로 배우는)8051 기초 & 응용	social science	차영배	다다미디어	2004
9788971417652001	9788971417652	C, 이것만 알면 된다	etc	윤성수	연세대학교	2007
9788971417652002	9788971417652	C, 이것만 알면 된다	social science	윤성수	연세대학교	2007
9788971632031001	9788971632031	컴퓨터구조 설계	social science	이강현	大英社	2002
9788972186946001	9788972186946	궁극의 독서	social science	박찬운	한양대학교출판부	2020
9788972806547001	9788972806547	(클릭하세요) 오라클 9i	technological science	주종면	대림	2002
9788972806660001	9788972806660	(클릭하세요!) 파워빌더 8.X	language	김태균	대림	2003
9788972806868001	9788972806868	드림위버 MX 20시간 완성	art	이화영	대림	2003
9788972807094001	9788972807094	오라클 데이터베이스 모델링 & 성능 설계	art	주종면	대림	2005
9788972807384001	9788972807384	SQL 서버 2005 익스프레스	digital	이명윤	대림	2006
9788972807391001	9788972807391	(클릭하세요 비주얼 C# 익스프레스로 배우는) C# 2.0 프로그래밍	religion	박상현	대림	2006
9788972807391002	9788972807391	(클릭하세요 비주얼 C# 익스프레스로 배우는) C# 2.0 프로그래밍	social science	박상현	대림	2006
9788972807407001	9788972807407	(비주얼 웹디벨로퍼 2005 익스프레스로 배우는) ASP. net 2.0	art	하성광	대림	2006
9788972807421001	9788972807421	(VS 2005로 배우는) C＃ 게임 프로그래밍	digital	박경훈	대림	2006
9788972807438001	9788972807438	(실무에서 반드시 사용하는) 프레젠테이션 기획과 실전 패턴 200선	social science	웰기획	대림	2006
9788972807438002	9788972807438	(실무에서 반드시 사용하는) 프레젠테이션 기획과 실전 패턴 200선	art	웰기획	대림	2006
9788972807469001	9788972807469	(네트워크 입문자를 위한) 시스코 네트워킹 기초	art	이진범	대림	2006
9788972807476001	9788972807476	웹로직으로 배우는 EJB	language	전혜영	대림	2006
9788972807537001	9788972807537	(클릭하세요) 리눅스와 윈도우 기반의 TCP/IP 소켓 프로그래밍	etc	권혜윤	대림	2006
9788972807537002	9788972807537	(클릭하세요) 리눅스와 윈도우 기반의 TCP/IP 소켓 프로그래밍	language	권혜윤	대림	2006
9788972807544001	9788972807544	(스튜디오 앨범보다 더 멋진) 압축앨범 디자인	art	정형석	대림	2006
9788972807599001	9788972807599	(클릭하세요) 비주얼 C＋＋ 2005 프로그래밍	literature	박상현	대림	2006
9788972807599002	9788972807599	(클릭하세요) 비주얼 C＋＋ 2005 프로그래밍	social science	박상현	대림	2006
9788972807643001	9788972807643	(누구나 쉽게 정복할 수 있는) PHP 5 웹 프로그래밍	religion	이성욱	대림	2007
9788972807643002	9788972807643	(누구나 쉽게 정복할 수 있는) PHP 5 웹 프로그래밍	language	이성욱	대림	2007
9788972807698001	9788972807698	(클릭하세요) Tomcat ＋ mySQL ＋ JSP	digital	금성진	대림	2007
9788972807728001	9788972807728	사진, 동영상 잘 찍으면 뭐해！ 활용하는 게 중요하지	religion	김남곤	대림	2007
9788972807780001	9788972807780	(클릭하세요) 파워빌더 11.X	technological science	김종진	대림	2007
9788972807902001	9788972807902	(초보 개발자를 위한) 비주얼 C++ MFC 입문	natural science	성윤정	대림	2008
9788972831730001	9788972831730	(한국어판) 최신정보검색론	etc	Baeza-Yates, R	홍릉과학출판사	2001
9788972831730002	9788972831730	(한국어판) 최신정보검색론	Philosophy	Baeza-Yates, R	홍릉과학출판사	2001
9788972833130001	9788972833130	임베디드 리눅스 실습 및 활용	art	최병욱	홍릉과학	2003
9788972833130002	9788972833130	임베디드 리눅스 실습 및 활용	history	최병욱	홍릉과학	2003
9788972833888001	9788972833888	Java를 이용한 암호학	art	Bishop, David	홍릉과학	2004
9788972833888002	9788972833888	Java를 이용한 암호학	history	Bishop, David	홍릉과학	2004
9788972834182001	9788972834182	C++ 객체지향 프로그래밍	history	송호근	홍릉과학출판사	2004
9788972834557001	9788972834557	멀티미디어 시스템 개론	history	김명호	홍릉과학	2005
9788972835127001	9788972835127	(Matlab을 활용한) 실용 디지털 영상처리	social science	정성환	홍릉과학	2005
9788972835127002	9788972835127	(Matlab을 활용한) 실용 디지털 영상처리	art	정성환	홍릉과학	2005
9788972835387001	9788972835387	(인터넷의 이해와 나모 2006을 활용한) 웹 사이트 구축	language	이해영	홍릉과학	2006
9788972836704001	9788972836704	XML 개념 및 활용	art	손진현	홍릉과학	2008
9788972836704002	9788972836704	XML 개념 및 활용	religion	손진현	홍릉과학	2008
9788973233243001	9788973233243	e-시사일반상식	history	시사문화사 편집부 편	시사문화사	2008
9788973543267001	9788973543267	(Windows) MFC 정복	religion	최호성	가남사	2004
9788973543311001	9788973543311	(손 위의 Digital세상) PDA 마스터북	language	손일권	가남사	2004
9788974502881001	9788974502881	컴퓨터 시스템 개론	history	정기철	숭실대학교 출판국	2012
9788975281440001	9788975281440	인터넷 이론 및 실험	etc	황성호	두양사	2007
9788975281440002	9788975281440	인터넷 이론 및 실험	language	황성호	두양사	2007
9788975600746001	9788975600746	사진 수정 복원을 위한 Photoshop	history	Eismann, Katrin	길벗	2002
9788975601187001	9788975601187	(쉽고 실용적인) XML 무작정 따라하기	literature	최배근	길벗	2002
9788975601255001	9788975601255	플래시 실무 노트	history	김윤기	길벗	2002
9788975601262001	9788975601262	PHP 4	religion	피플파워	길벗	2003
9788975601477002	9788975601477	(청중의 마음을 사로잡는) 프레젠테이션 Design Pattern 27가지	religion	이승일	길벗	2003
9788975601620001	9788975601620	(한눈에 보이는) 자바 2 무작정 따라하기	social science	심재석	길벗	2003
9788975601620002	9788975601620	(한눈에 보이는) 자바 2 무작정 따라하기	language	심재석	길벗	2003
9788975601965001	9788975601965	PC 조립·업그레이드 무작정 따라하기	Philosophy	이순원	길벗	2004
9788975602290001	9788975602290	임베디드 프로그래밍	etc	여인춘	길벗	2004
9788975602290002	9788975602290	임베디드 프로그래밍	religion	여인춘	길벗	2004
9788975602467001	9788975602467	플래시 내비게이션 패턴 18	etc	윤용호	길벗	2004
9788975602467002	9788975602467	플래시 내비게이션 패턴 18	etc	윤용호	길벗	2004
9788975602467003	9788975602467	플래시 내비게이션 패턴 18	digital	윤용호	길벗	2004
9788975603334001	9788975603334	(시험에 나오는 것만 공부한다!) 정보처리기사 실기 (산업기사 포함)	literature	장덕철	길벗	2005
9788975603334002	9788975603334	(시험에 나오는 것만 공부한다!) 정보처리기사 실기 (산업기사 포함)	digital	장덕철	길벗	2005
9788975605925001	9788975605925	C 무작정 따라하기	language	여인춘	길벗	2007
9788975605925002	9788975605925	C 무작정 따라하기	history	여인춘	길벗	2007
9788975606922001	9788975606922	(색과 빛, 구도를 살리는) 포토샵 사진 클리닉	social science	이승무	길벗	2007
9788975608667001	9788975608667	드릭의 페인터 X	etc	드릭	길벗	2009
9788975853838001	9788975853838	비도서자료의 조직이론	etc	김남석	계명대학교출판부	2007
9788976780713001	9788976780713	과학기술 학술정보	history	유사라	韓國圖書館協會	2003
9788978061872001	9788978061872	웹 프로그래밍	religion	이경옥	한신대학교출판부	2016
9788979140941001	9788979140941	삼바 활용하기	social science	로버트 에크슈타인	한빛미디어	2001
9788979140958001	9788979140958	Learning Python	Philosophy	Lutz, Mark	한빛미디어	2001
